Metrics,Severity,API,Description
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.dropped:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.dropped:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.flags:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.flags:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.head:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.head:(I),Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.""<init>"":(Ljava.nio.ByteBuffer)",Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.""<init>"":(JI)",Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.ring_entries:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.ring_entries:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.ring_mask:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.ring_mask:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.tail:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOSQRingOffsets.Buffer.tail:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.cq:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.cq:(Ljava.util.function.Consumer),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.cq:(Lorg.lwjgl.system.linux.liburing.IOURingCQ),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.features:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.features:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.flags:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.flags:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.getElementFactory:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.getElementFactory:(),Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOURing.Buffer.""<init>"":(Ljava.nio.ByteBuffer)",Added Methods
java.method.added,No,"org.lwjgl.system.linux.liburing.IOURing.Buffer.""<init>"":(JI)",Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.ring_fd:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.ring_fd:(I),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.self:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.sq:(),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.sq:(Ljava.util.function.Consumer),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURing.Buffer.sq:(Lorg.lwjgl.system.linux.liburing.IOURingSQ),Added Methods
java.method.added,No,org.lwjgl.system.linux.liburing.IOURingCQ.Buffer.cqes:(),Added Methods
